#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
0;0;0;1;5;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/17,1/16,2/16,3/19,4/17;0/0;0/17,1/16,2/16,3/19,4/17;0/7;0/3,1/2,2/3,3/3,4/2;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0
899.85;0;106;1;5;0/899.85;0/109.29,1/69.62,2/56.51,3/74.02,4/91.3;0/899.85;0/899.85,1/899.85,2/899.85,3/899.85,4/899.85;0/0;0/7,1/12,2/9,3/12,4/12;0/0;0/15,1/18,2/17,3/18,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/21,1/19,2/20,3/23,4/23;0/0;0/80,1/84,2/86,3/84,4/82
959.88;0;114;1;5;0/959.88;0/110.84,1/90.54,2/57.98,3/75.68,4/93.15;0/959.88;0/959.88,1/959.88,2/959.88,3/959.88,4/959.88;0/0;0/8,1/11,2/7,3/11,4/14;0/0;0/17,1/16,2/16,3/19,4/19;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/22,1/20,2/22,3/26,4/24;0/0;0/86,1/88,2/92,3/90,4/88
1019.66;0;122;1;5;0/1019.66;0/112.47,1/92.02,2/59.31,3/84.48,4/94.7;0/1019.66;0/1019.66,1/1019.66,2/1019.66,3/1019.66,4/1019.66;0/0;0/9,1/15,2/7,3/10,4/14;0/0;0/17,1/20,2/14,3/19,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/23,1/22,2/23,3/27,4/27;0/0;0/92,1/94,2/98,3/95,4/94
1079.7;0;130;1;5;0/1079.7;0/114.1,1/93.69,2/60.52,3/85.84,4/96.17;0/1079.7;0/1079.7,1/1079.7,2/1079.7,3/1079.7,4/1079.7;0/0;0/10,1/13,2/8,3/10,4/10;0/0;0/18,1/18,2/14,3/16,4/18;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/25,1/25,2/24,3/28,4/28;0/0;0/98,1/100,2/104,3/101,4/100
1139.99;0;137;1;5;0/1139.99;0/115.9,1/94.96,2/62.25,3/87.36,4/97.51;0/1139.99;0/1139.99,1/1139.99,2/1139.99,3/1139.99,4/1139.99;0/0;0/8,1/11,2/15,3/11,4/11;0/0;0/14,1/17,2/21,3/17,4/19;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/26,1/27,2/26,3/29,4/29;0/0;0/104,1/106,2/110,3/107,4/106
1199.99;0;142;1;5;0/1199.99;0/117.02,1/97.46,2/86.38,3/88.81,4/98.92;0/1199.99;0/1199.99,1/1199.99,2/1199.99,3/1199.99,4/1199.99;0/0;0/9,1/12,2/11,3/11,4/10;0/0;0/16,1/23,2/20,3/18,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/27,1/28,2/27,3/30,4/30;0/0;0/110,1/112,2/114,3/113,4/112
1259.95;0;151;1;5;0/1259.95;0/117.84,1/98.54,2/87.67,3/89.43,4/100.13;0/1259.95;0/1259.95,1/1259.95,2/1259.95,3/1259.95,4/1259.95;0/0;0/7,1/11,2/8,3/11,4/9;0/0;0/14,1/19,2/18,3/18,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/29,1/29,2/29,3/32,4/32;0/0;0/116,1/118,2/119,3/119,4/118
1319.65;0;157;1;5;0/1319.65;0/119.57,1/99.49,2/88.53,3/90.78,4/101.7;0/1319.65;0/1319.65,1/1319.65,2/1319.65,3/1319.65,4/1319.65;0/0;0/9,1/12,2/8,3/10,4/7;0/0;0/21,1/18,2/19,3/17,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/31,1/30,2/30,3/33,4/33;0/0;0/122,1/124,2/125,3/125,4/124
1379.88;0;163;1;5;0/1379.88;0/121.04,1/100.98,2/89.64,3/92.03,4/103.68;0/1379.88;0/1379.88,1/1379.88,2/1379.88,3/1379.88,4/1379.88;0/0;0/10,1/12,2/7,3/8,4/6;0/0;0/21,1/17,2/17,3/16,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/32,1/31,2/31,3/35,4/34;0/0;0/128,1/130,2/131,3/131,4/130
1439.77;0;169;1;5;0/1439.77;0/121.83,1/102.39,2/91.09,3/93.35,4/104.83;0/1439.77;0/1439.77,1/1439.77,2/1439.77,3/1439.77,4/1439.77;0/0;0/8,1/12,2/7,3/7,4/7;0/0;0/15,1/17,2/16,3/15,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/33,1/33,2/32,3/36,4/35;0/0;0/134,1/136,2/137,3/137,4/136
1499.96;0;180;1;5;0/1499.96;0/123.3,1/111.32,2/92.21,3/95.79,4/107.04;0/1499.96;0/1499.96,1/1499.96,2/1499.96,3/1499.96,4/1499.96;0/0;0/8,1/10,2/8,3/8,4/11;0/0;0/16,1/17,2/17,3/17,4/20;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/35,1/36,2/34,3/38,4/37;0/0;0/140,1/141,2/143,3/143,4/142
1559.89;0;186;1;5;0/1559.89;0/123.99,1/112.22,2/93.29,3/97.43,4/108.33;0/1559.89;0/1559.89,1/1559.89,2/1559.89,3/1559.89,4/1559.89;0/0;0/7,1/10,2/7,3/8,4/9;0/0;0/13,1/17,2/17,3/16,4/19;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/36,1/37,2/35,3/39,4/39;0/0;0/146,1/147,2/149,3/149,4/148
1619.92;0;192;1;5;0/1619.92;0/125.93,1/113.29,2/94.89,3/99.01,4/109.01;0/1619.92;0/1619.92,1/1619.92,2/1619.92,3/1619.92,4/1619.92;0/0;0/10,1/11,2/9,3/10,4/8;0/0;0/16,1/17,2/19,3/18,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/37,1/38,2/36,3/41,4/40;0/0;0/152,1/153,2/155,3/155,4/154
1679.99;0;201;1;5;0/1679.99;0/127.89,1/114.45,2/96.35,3/100.05,4/110.58;0/1679.99;0/1679.99,1/1679.99,2/1679.99,3/1679.99,4/1679.99;0/0;0/11,1/9,2/11,3/10,4/8;0/0;0/18,1/18,2/18,3/16,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/40,1/41,2/37,3/42,4/41;0/0;0/158,1/159,2/161,3/160,4/159
1739.99;0;209;1;5;0/1739.99;0/131.82,1/115.57,2/98.03,3/101.02,4/111.85;0/1739.99;0/1739.99,1/1739.99,2/1739.99,3/1739.99,4/1739.99;0/0;0/9,1/8,2/9,3/8,4/10;0/0;0/15,1/15,2/16,3/17,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/41,1/42,2/40,3/44,4/42;0/0;0/164,1/165,2/167,3/166,4/165
1799.72;0;217;1;5;0/1799.72;0/132.64,1/116.91,2/99.53,3/102.72,4/121.4;0/1799.72;0/1799.72,1/1799.72,2/1799.72,3/1799.72,4/1799.72;0/0;0/11,1/8,2/7,3/10,4/9;0/0;0/17,1/13,2/14,3/17,4/13;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/42,1/43,2/42,3/45,4/45;0/0;0/169,1/171,2/173,3/172,4/170
1860;0;227;1;5;0/1860;0/133.85,1/119.33,2/104.68,3/103.78,4/168.66;0/1860;0/1860,1/1860,2/1860,3/1860,4/1860;0/0;0/11,1/5,2/7,3/11,4/7;0/0;0/14,1/14,2/15,3/17,4/13;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/44,1/46,2/43,3/47,4/47;0/0;0/175,1/177,2/178,3/178,4/172
1919.81;0;235;1;5;0/1919.81;0/135.22,1/120.17,2/108.99,3/104.57,4/169.46;0/1919.81;0/1919.81,1/1919.81,2/1919.81,3/1919.81,4/1919.81;0/0;0/8,1/6,2/10,3/9,4/10;0/0;0/14,1/14,2/17,3/14,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/45,1/47,2/44,3/49,4/50;0/0;0/181,1/183,2/184,3/184,4/178
1979.93;0;243;1;5;0/1979.93;0/136.42,1/121.46,2/110.7,3/106.07,4/173.98;0/1979.93;0/1979.93,1/1979.93,2/1979.93,3/1979.93,4/1979.93;0/0;0/9,1/12,2/11,3/10,4/9;0/0;0/14,1/15,2/16,3/16,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/47,1/48,2/46,3/50,4/52;0/0;0/187,1/189,2/190,3/190,4/183
2039.61;0;254;1;5;0/2039.61;0/144.74,1/131.22,2/117.6,3/107.28,4/175.56;0/2039.61;0/2039.61,1/2039.61,2/2039.61,3/2039.61,4/2039.61;0/0;0/14,1/8,2/12,3/11,4/8;0/0;0/18,1/13,2/16,3/18,4/15;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/49,1/51,2/49,3/53,4/52;0/0;0/192,1/194,2/195,3/196,4/189
2099.95;0;261;1;5;0/2099.95;0/185.23,1/133.01,2/148.28,3/120.72,4/176.82;0/2099.95;0/2099.95,1/2099.95,2/2099.95,3/2099.95,4/2099.95;0/0;0/14,1/13,2/8,3/10,4/7;0/0;0/17,1/17,2/14,3/16,4/13;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/51,1/52,2/50,3/54,4/54;0/0;0/195,1/200,2/198,3/201,4/195
2159.85;0;271;1;5;0/2159.85;0/187.31,1/155.98,2/150.48,3/121.97,4/178.2;0/2159.85;0/2159.85,1/2159.85,2/2159.85,3/2159.85,4/2159.85;0/0;0/12,1/13,2/9,3/8,4/9;0/0;0/16,1/17,2/14,3/14,4/16;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/52,1/54,2/52,3/57,4/56;0/0;0/200,1/203,2/204,3/207,4/201
2219.66;0;281;1;5;0/2219.66;0/205.61,1/173.79,2/151.63,3/124.34,4/179.41;0/2219.66;0/2219.66,1/2219.66,2/2219.66,3/2219.66,4/2219.66;0/0;0/18,1/11,2/11,3/14,4/13;0/0;0/21,1/16,2/14,3/17,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/55,1/56,2/54,3/58,4/58;0/0;0/204,1/208,2/210,3/213,4/207
2279.96;0;293;1;5;0/2279.96;0/242.95,1/175.07,2/184.6,3/140.47,4/219.33;0/2279.96;0/2279.96,1/2279.96,2/2279.96,3/2279.96,4/2279.96;0/0;0/16,1/14,2/10,3/10,4/10;0/0;0/18,1/16,2/14,3/15,4/17;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/58,1/58,2/56,3/61,4/60;0/0;0/207,1/214,2/213,3/217,4/209
2339.74;0;304;1;5;0/2339.74;0/286.18,1/206.15,2/200.94,3/156.23,4/236.48;0/2339.74;0/2339.74,1/2339.74,2/2339.74,3/2339.74,4/2339.74;0/0;0/12,1/10,2/8,3/7,4/7;0/0;0/17,1/13,2/10,3/11,4/13;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/59,1/61,2/59,3/62,4/63;0/0;0/208,1/217,2/217,3/221,4/213
2399.94;0;315;1;5;0/2399.94;0/301.85,1/236.84,2/251.16,3/194.96,4/246.92;0/2399.94;0/2399.94,1/2399.94,2/2399.94,3/2399.94,4/2399.94;0/0;0/8,1/7,2/6,3/5,4/4;0/0;0/12,1/10,2/9,3/8,4/8;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/62,1/64,2/60,3/65,4/64;0/0;0/213,1/220,2/218,3/224,4/218
2459.63;0;321;1;5;0/2459.63;0/337.1,1/268.46,2/300.97,3/236.34,4/277.13;0/2459.63;0/2459.63,1/2459.63,2/2459.63,3/2459.63,4/2459.63;0/0;0/7,1/5,2/4,3/2,4/1;0/0;0/10,1/8,2/8,3/7,4/5;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/63,1/65,2/61,3/66,4/66;0/0;0/215,1/222,2/219,3/225,4/221
2519.99;0;336;1;5;0/2519.99;0/368.01,1/308.86,2/331.63,3/258.59,4/303.05;0/2519.99;0/2519.99,1/2519.99,2/2519.99,3/2519.99,4/2519.99;0/0;0/4,1/3,2/2,3/0,4/1;0/0;0/7,1/6,2/5,3/3,4/1;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/66,1/67,2/64,3/69,4/70;0/0;0/218,1/224,2/222,3/229,4/225
2579.86;0;348;1;5;0/2579.86;0/398.27,1/329.25,2/371.67,3/295.34,4/357.83;0/2579.86;0/2579.86,1/2579.86,2/2579.86,3/2579.86,4/2579.86;0/0;0/2,1/0,2/1,3/0,4/1;0/0;0/4,1/2,2/3,3/0,4/1;0/0;0/4,1/4,2/4,3/4,4/4;0/0;0/69,1/71,2/66,3/72,4/70;0/0;0/221,1/228,2/224,3/232,4/225
2639.8;0;353;1;5;0/2639.8;0/448.28,1/379.26,2/402.18,3/347.42,4/417.77;0/2639.8;0/2639.8,1/2639.8,2/2639.8,3/2639.8,4/2639.8;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/3,1/1,2/0,3/0,4/1;0/0;0/5,1/5,2/5,3/0,4/5;0/0;0/70,1/72,2/69,3/72,4/70;0/0;0/222,1/229,2/227,3/232,4/225
2699.99;0;358;1;5;0/2699.99;0/478.96,1/429.54,2/462.37,3/407.6,4/468.2;0/2699.99;0/2699.99,1/2699.99,2/2699.99,3/2699.99,4/2699.99;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/9;0/9,1/0,2/2,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
2759.97;0;358;1;5;0/2759.97;0/538.94,1/489.52,2/522.35,3/467.59,4/528.18;0/2759.97;0/2759.97,1/2759.97,2/2759.97,3/2759.97,4/2759.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
2819.97;0;358;1;5;0/2819.97;0/598.94,1/549.52,2/582.35,3/527.59,4/588.18;0/2819.97;0/2819.97,1/2819.97,2/2819.97,3/2819.97,4/2819.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
2879.97;0;358;1;5;0/2879.97;0/658.94,1/609.52,2/642.35,3/587.59,4/648.18;0/2879.97;0/2879.97,1/2879.97,2/2879.97,3/2879.97,4/2879.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
2939.97;0;358;1;5;0/2939.97;0/718.94,1/669.52,2/702.35,3/647.59,4/708.18;0/2939.97;0/2939.97,1/2939.97,2/2939.97,3/2939.97,4/2939.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
2999.97;0;358;1;5;0/2999.97;0/778.94,1/729.52,2/762.35,3/707.59,4/768.18;0/2999.97;0/2999.97,1/2999.97,2/2999.97,3/2999.97,4/2999.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3059.97;0;358;1;5;0/3059.97;0/838.94,1/789.52,2/822.35,3/767.59,4/828.18;0/3059.97;0/3059.97,1/3059.97,2/3059.97,3/3059.97,4/3059.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3119.97;0;358;1;5;0/3119.97;0/898.94,1/849.52,2/882.35,3/827.59,4/888.18;0/3119.97;0/3119.97,1/3119.97,2/3119.97,3/3119.97,4/3119.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3179.97;0;358;1;5;0/3179.97;0/958.94,1/909.52,2/942.35,3/887.59,4/948.18;0/3179.97;0/3179.97,1/3179.97,2/3179.97,3/3179.97,4/3179.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3239.97;0;358;1;5;0/3239.97;0/1018.94,1/969.52,2/1002.35,3/947.59,4/1008.18;0/3239.97;0/3239.97,1/3239.97,2/3239.97,3/3239.97,4/3239.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3299.97;0;358;1;5;0/3299.97;0/1078.94,1/1029.52,2/1062.35,3/1007.59,4/1068.18;0/3299.97;0/3299.97,1/3299.97,2/3299.97,3/3299.97,4/3299.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3359.97;0;358;1;5;0/3359.97;0/1138.94,1/1089.52,2/1122.35,3/1067.59,4/1128.18;0/3359.97;0/3359.97,1/3359.97,2/3359.97,3/3359.97,4/3359.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3419.97;0;358;1;5;0/3419.97;0/1198.94,1/1149.52,2/1182.35,3/1127.59,4/1188.18;0/3419.97;0/3419.97,1/3419.97,2/3419.97,3/3419.97,4/3419.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3479.97;0;358;1;5;0/3479.97;0/1258.94,1/1209.52,2/1242.35,3/1187.59,4/1248.18;0/3479.97;0/3479.97,1/3479.97,2/3479.97,3/3479.97,4/3479.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3539.97;0;358;1;5;0/3539.97;0/1318.94,1/1269.52,2/1302.35,3/1247.59,4/1308.18;0/3539.97;0/3539.97,1/3539.97,2/3539.97,3/3539.97,4/3539.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3599.97;0;358;1;5;0/3599.97;0/1378.94,1/1329.52,2/1362.35,3/1307.59,4/1368.18;0/3599.97;0/3599.97,1/3599.97,2/3599.97,3/3599.97,4/3599.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3659.97;0;358;1;5;0/3659.97;0/1438.94,1/1389.52,2/1422.35,3/1367.59,4/1428.18;0/3659.97;0/3659.97,1/3659.97,2/3659.97,3/3659.97,4/3659.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3719.97;0;358;1;5;0/3719.97;0/1498.94,1/1449.52,2/1482.35,3/1427.59,4/1488.18;0/3719.97;0/3719.97,1/3719.97,2/3719.97,3/3719.97,4/3719.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
3779.97;0;358;1;5;0/3779.97;0/1558.94,1/1509.52,2/1542.35,3/1487.59,4/1548.18;0/3779.97;0/3779.97,1/3779.97,2/3779.97,3/3779.97,4/3779.97;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/0,1/0,2/0,3/0,4/0;0/0;0/73,1/73,2/69,3/72,4/71;0/0;0/225,1/230,2/227,3/232,4/226
