#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.91;0;31;1;3;0/599.91;0/315.75,1/239.09,2/285.21;0/599.91;0/599.91,1/599.91,2/599.91;0/0;0/15,1/11,2/13;0/0;0/17,1/15,2/18;0/0;0/2,1/2,2/2;0/0;0/11,1/10,2/10;0/0;0/75,1/95,2/82
659.68;0;35;1;3;0/659.68;0/351.8,1/263.47,2/298.49;0/659.68;0/659.68,1/659.68,2/659.68;0/0;0/15,1/9,2/15;0/0;0/17,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/12,1/11,2/12;0/0;0/81,1/104,2/95
719.92;0;38;1;3;0/719.92;0/381.96,1/296.35,2/341.6;0/719.92;0/719.92,1/719.92,2/719.92;0/0;0/16,1/9,2/13;0/0;0/17,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/13,1/12,2/13;0/0;0/88,1/111,2/99
779.7;0;42;1;3;0/779.7;0/430.03,1/308.06,2/361.63;0/779.7;0/779.7,1/779.7,2/779.7;0/0;0/16,1/10,2/12;0/0;0/18,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/15,1/13,2/14;0/0;0/91,1/123,2/109
839.79;0;46;1;3;0/839.79;0/463.91,1/340.25,2/395.18;0/839.79;0/839.79,1/839.79,2/839.79;0/0;0/15,1/9,2/11;0/0;0/18,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/17,1/14,2/15;0/0;0/98,1/131,2/116
899.8;0;49;1;3;0/899.8;0/505.71,1/347.89,2/400.71;0/899.8;0/899.8,1/899.8,2/899.8;0/0;0/15,1/10,2/10;0/0;0/20,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/18,1/15,2/16;0/0;0/103,1/144,2/130
959.66;0;52;1;3;0/959.66;0/543.85,1/355.06,2/432.36;0/959.66;0/959.66,1/959.66,2/959.66;0/0;0/12,1/12,2/8;0/0;0/17,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/19,1/16,2/17;0/0;0/109,1/158,2/137
1019.89;0;55;1;3;0/1019.89;0/566.01,1/402.29,2/467.84;0/1019.89;0/1019.89,1/1019.89,2/1019.89;0/0;0/16,1/9,2/8;0/0;0/17,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/20,1/17,2/18;0/0;0/118,1/162,2/144
1079.98;0;59;1;3;0/1079.98;0/617.83,1/409.28,2/475.96;0/1079.98;0/1079.98,1/1079.98,2/1079.98;0/0;0/13,1/10,2/7;0/0;0/17,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/22,1/18,2/19;0/0;0/121,1/175,2/157
1139.89;0;62;1;3;0/1139.89;0/645.73,1/430.92,2/489.25;0/1139.89;0/1139.89,1/1139.89,2/1139.89;0/0;0/11,1/10,2/9;0/0;0/16,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/23,1/19,2/20;0/0;0/129,1/185,2/169
1200;0;64;1;3;0/1200;0/683.81,1/436.78,2/497.78;0/1200;0/1200,1/1200,2/1200;0/0;0/11,1/8,2/9;0/0;0/17,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/24,1/19,2/21;0/0;0/135,1/200,2/183
1259.96;0;67;1;3;0/1259.96;0/706.15,1/447.55,2/512.4;0/1259.96;0/1259.96,1/1259.96,2/1259.96;0/0;0/13,1/14,2/10;0/0;0/14,1/17,2/11;0/0;0/2,1/2,2/2;0/0;0/25,1/20,2/22;0/0;0/144,1/212,2/195
1319.86;0;72;1;3;0/1319.86;0/752.31,1/488.63,2/558.44;0/1319.86;0/1319.86,1/1319.86,2/1319.86;0/0;0/10,1/10,2/10;0/0;0/14,1/15,2/13;0/0;0/2,1/2,2/2;0/0;0/27,1/22,2/23;0/0;0/148,1/217,2/198
1379.66;0;75;1;3;0/1379.66;0/780.69,1/494.66,2/598.42;0/1379.66;0/1379.66,1/1379.66,2/1379.66;0/0;0/11,1/12,2/7;0/0;0/14,1/14,2/11;0/0;0/2,1/2,2/2;0/0;0/28,1/22,2/25;0/0;0/156,1/231,2/204
1439.6;0;78;1;3;0/1439.6;0/807.83,1/539.16,2/617.3;0/1439.6;0/1439.6,1/1439.6,2/1439.6;0/0;0/10,1/10,2/12;0/0;0/13,1/15,2/12;0/0;0/2,1/2,2/2;0/0;0/29,1/23,2/26;0/0;0/165,1/235,2/214
1499.59;0;81;1;3;0/1499.59;0/840.27,1/550.4,2/669.67;0/1499.59;0/1499.59,1/1499.59,2/1499.59;0/0;0/11,1/11,2/10;0/0;0/15,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/30,1/24,2/27;0/0;0/172,1/248,2/217
1559.62;0;85;1;3;0/1559.62;0/877.13,1/581.89,2/710.43;0/1559.62;0/1559.62,1/1559.62,2/1559.62;0/0;0/15,1/11,2/8;0/0;0/16,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/32,1/25,2/28;0/0;0/179,1/255,2/221
1619.86;0;90;1;3;0/1619.86;0/920.67,1/626.16,2/736.72;0/1619.86;0/1619.86,1/1619.86,2/1619.86;0/0;0/9,1/14,2/8;0/0;0/15,1/15,2/13;0/0;0/2,1/2,2/2;0/0;0/33,1/27,2/30;0/0;0/183,1/260,2/231
1679.82;0;93;1;3;0/1679.82;0/928.6,1/662.88,2/746.95;0/1679.82;0/1679.82,1/1679.82,2/1679.82;0/0;0/10,1/10,2/10;0/0;0/17,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/34,1/28,2/31;0/0;0/197,1/266,2/243
1739.75;0;95;1;3;0/1739.75;0/931.15,1/668.95,2/788.22;0/1739.75;0/1739.75,1/1739.75,2/1739.75;0/0;0/8,1/11,2/9;0/0;0/13,1/16,2/11;0/0;0/2,1/2,2/2;0/0;0/34,1/29,2/32;0/0;0/212,1/280,2/248
1800;0;99;1;3;0/1800;0/952.91,1/699.25,2/816.18;0/1800;0/1800,1/1800,2/1800;0/0;0/12,1/16,2/11;0/0;0/16,1/17,2/13;0/0;0/2,1/2,2/2;0/0;0/36,1/30,2/33;0/0;0/221,1/287,2/256
